Season,RoundNumber,Circuit,Driver,Team,LapNumber,Stint,Position,Compound,CompoundEncoded,TyreLife,StintProgress,LapTimeSeconds,PreviousLapTime,LapTimeDelta,RollingAvgPace3,RollingAvgPace5,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,EstimatedFuelLoad,ApproxFuelCorrectedLapTime,RaceProgress,RemainingRaceLaps,TotalRaceLaps,TrackTemp,AirTemp,Humidity,Pressure,Rainfall,WindSpeed,TargetNextLapTime,TargetNextLapDelta,Time,DriverNumber,LapTime,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,FreshTyre,LapStartTime,LapStartDate,TrackStatus,Deleted,DeletedReason,FastF1Generated,IsAccurate,Location,SessionType
2024,24,Abu Dhabi Grand Prix,ALB,Williams,16.0,2.0,16.0,HARD,2,4.0,9.090909090909092,89.927,89.994,-0.06699999999999307,89.93933333333332,90.26480000000001,18.071,38.364,33.492,81.55172413793103,87.23579310344829,27.586206896551722,42.0,58.0,31.3,26.7,52.0,1017.4,False,2.2,89.711,-0.21600000000000819,0 days 01:22:01.477000,23,0 days 00:01:29.927000,,,0 days 00:00:18.071000,0 days 00:00:38.364000,0 days 00:00:33.492000,0 days 01:20:49.670000,0 days 01:21:28.034000,0 days 01:22:01.526000,288.0,298.0,212.0,305.0,False,True,0 days 01:20:31.550000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,17.0,2.0,16.0,HARD,2,5.0,11.363636363636363,89.711,89.927,-0.21600000000000819,89.87733333333334,90.0574,18.125,38.301,33.285,79.65517241379311,87.08237931034482,29.310344827586203,41.0,58.0,31.2,26.6,52.0,1017.5,False,1.1,89.854,0.14300000000000068,0 days 01:23:31.188000,23,0 days 00:01:29.711000,,,0 days 00:00:18.125000,0 days 00:00:38.301000,0 days 00:00:33.285000,0 days 01:22:19.651000,0 days 01:22:57.952000,0 days 01:23:31.237000,288.0,300.0,213.0,310.0,True,True,0 days 01:22:01.477000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,18.0,2.0,16.0,HARD,2,6.0,13.636363636363635,89.854,89.711,0.14300000000000068,89.83066666666666,89.87660000000001,18.181,38.367,33.306,77.75862068965517,87.28796551724137,31.03448275862069,40.0,58.0,31.3,26.7,52.0,1017.4,False,1.0,90.012,0.15800000000000125,0 days 01:25:01.042000,23,0 days 00:01:29.854000,,,0 days 00:00:18.181000,0 days 00:00:38.367000,0 days 00:00:33.306000,0 days 01:23:49.418000,0 days 01:24:27.785000,0 days 01:25:01.091000,288.0,299.0,211.0,310.0,False,True,0 days 01:23:31.188000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,19.0,2.0,16.0,HARD,2,7.0,15.909090909090908,90.012,89.854,0.15800000000000125,89.859,89.8996,18.172,38.465,33.375,75.86206896551725,87.50855172413793,32.758620689655174,39.0,58.0,31.4,26.6,52.0,1017.5,False,1.1,90.183,0.17100000000000648,0 days 01:26:31.054000,23,0 days 00:01:30.012000,,,0 days 00:00:18.172000,0 days 00:00:38.465000,0 days 00:00:33.375000,0 days 01:25:19.263000,0 days 01:25:57.728000,0 days 01:26:31.103000,288.0,299.0,213.0,307.0,False,True,0 days 01:25:01.042000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,20.0,2.0,16.0,HARD,2,8.0,18.181818181818183,90.183,90.012,0.17100000000000648,90.01633333333332,89.9374,18.191,38.522,33.47,73.96551724137932,87.74213793103449,34.48275862068966,38.0,58.0,31.3,26.7,52.0,1017.5,False,1.3,90.23,0.046999999999997044,0 days 01:28:01.237000,23,0 days 00:01:30.183000,,,0 days 00:00:18.191000,0 days 00:00:38.522000,0 days 00:00:33.470000,0 days 01:26:49.294000,0 days 01:27:27.816000,0 days 01:28:01.286000,289.0,298.0,209.0,310.0,False,True,0 days 01:26:31.054000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,21.0,2.0,16.0,HARD,2,9.0,20.454545454545457,90.23,90.183,0.046999999999997044,90.14166666666667,89.998,18.196,38.531,33.503,72.06896551724138,87.85172413793104,36.206896551724135,37.0,58.0,31.3,26.6,53.0,1017.5,False,1.1,90.183,-0.046999999999997044,0 days 01:29:31.467000,23,0 days 00:01:30.230000,,,0 days 00:00:18.196000,0 days 00:00:38.531000,0 days 00:00:33.503000,0 days 01:28:19.482000,0 days 01:28:58.013000,0 days 01:29:31.516000,288.0,301.0,211.0,307.0,False,True,0 days 01:28:01.237000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,22.0,2.0,16.0,HARD,2,10.0,22.727272727272727,90.183,90.23,-0.046999999999997044,90.19866666666667,90.09240000000001,18.122,38.63,33.431,70.17241379310346,87.86731034482759,37.93103448275862,36.0,58.0,31.0,26.6,53.0,1017.5,False,2.2,89.987,-0.19600000000001216,0 days 01:31:01.650000,23,0 days 00:01:30.183000,,,0 days 00:00:18.122000,0 days 00:00:38.630000,0 days 00:00:33.431000,0 days 01:29:49.638000,0 days 01:30:28.268000,0 days 01:31:01.699000,287.0,297.0,210.0,311.0,False,True,0 days 01:29:31.467000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,23.0,2.0,14.0,HARD,2,11.0,25.0,89.987,90.183,-0.19600000000001216,90.13333333333334,90.119,18.118,38.441,33.428,68.27586206896552,87.73389655172413,39.6551724137931,35.0,58.0,31.1,26.6,53.0,1017.5,False,1.6,90.095,0.10800000000000409,0 days 01:32:31.637000,23,0 days 00:01:29.987000,,,0 days 00:00:18.118000,0 days 00:00:38.441000,0 days 00:00:33.428000,0 days 01:31:19.817000,0 days 01:31:58.258000,0 days 01:32:31.686000,290.0,299.0,210.0,312.0,False,True,0 days 01:31:01.650000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,25.0,2.0,13.0,HARD,2,13.0,29.545454545454547,90.095,89.987,0.10800000000000409,90.08833333333332,90.1356,18.086,38.491,33.518,64.48275862068967,87.96706896551724,43.103448275862064,33.0,58.0,30.9,26.5,54.0,1017.6,False,1.0,90.197,0.10200000000000387,0 days 01:35:31.722000,23,0 days 00:01:30.095000,,,0 days 00:00:18.086000,0 days 00:00:38.491000,0 days 00:00:33.518000,0 days 01:34:19.762000,0 days 01:34:58.253000,0 days 01:35:31.771000,289.0,303.0,209.0,311.0,False,True,0 days 01:34:01.627000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,26.0,2.0,13.0,HARD,2,14.0,31.818181818181817,90.197,90.095,0.10200000000000387,90.093,90.1384,18.172,38.551,33.474,62.58620689655173,88.1316551724138,44.827586206896555,32.0,58.0,30.9,26.5,54.0,1017.5,False,1.3,90.326,0.12899999999999068,0 days 01:37:01.919000,23,0 days 00:01:30.197000,,,0 days 00:00:18.172000,0 days 00:00:38.551000,0 days 00:00:33.474000,0 days 01:35:49.943000,0 days 01:36:28.494000,0 days 01:37:01.968000,290.0,303.0,209.0,309.0,False,True,0 days 01:35:31.722000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,27.0,2.0,13.0,HARD,2,15.0,34.090909090909086,90.326,90.197,0.12899999999999068,90.206,90.15759999999999,18.125,38.646,33.555,60.689655172413794,88.32324137931033,46.55172413793103,31.0,58.0,30.8,26.4,55.0,1017.7,False,1.7,90.058,-0.26799999999998647,0 days 01:38:32.245000,23,0 days 00:01:30.326000,,,0 days 00:00:18.125000,0 days 00:00:38.646000,0 days 00:00:33.555000,0 days 01:37:20.093000,0 days 01:37:58.739000,0 days 01:38:32.294000,289.0,299.0,212.0,312.0,False,True,0 days 01:37:01.919000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,28.0,2.0,13.0,HARD,2,16.0,36.36363636363637,90.058,90.326,-0.26799999999998647,90.19366666666667,90.1326,18.069,38.475,33.514,58.79310344827587,88.1178275862069,48.275862068965516,30.0,58.0,30.7,26.4,55.0,1017.7,False,1.2,90.082,0.0239999999999867,0 days 01:40:02.303000,23,0 days 00:01:30.058000,,,0 days 00:00:18.069000,0 days 00:00:38.475000,0 days 00:00:33.514000,0 days 01:38:50.363000,0 days 01:39:28.838000,0 days 01:40:02.352000,290.0,303.0,209.0,312.0,False,True,0 days 01:38:32.245000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,29.0,2.0,12.0,HARD,2,17.0,38.63636363636363,90.082,90.058,0.0239999999999867,90.15533333333333,90.1516,18.011,38.49,33.581,56.89655172413792,88.20441379310344,50.0,29.0,58.0,30.8,26.4,55.0,1017.6,False,1.7,90.108,0.02600000000001046,0 days 01:41:32.385000,23,0 days 00:01:30.082000,,,0 days 00:00:18.011000,0 days 00:00:38.490000,0 days 00:00:33.581000,0 days 01:40:20.363000,0 days 01:40:58.853000,0 days 01:41:32.434000,292.0,301.0,209.0,313.0,False,True,0 days 01:40:02.303000,,1,False,,False,True,Yas Island,R
