Season,RoundNumber,Circuit,Driver,Team,LapNumber,Stint,Position,Compound,CompoundEncoded,TyreLife,StintProgress,LapTimeSeconds,PreviousLapTime,LapTimeDelta,RollingAvgPace3,RollingAvgPace5,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,EstimatedFuelLoad,ApproxFuelCorrectedLapTime,RaceProgress,RemainingRaceLaps,TotalRaceLaps,TrackTemp,AirTemp,Humidity,Pressure,Rainfall,WindSpeed,TargetNextLapTime,TargetNextLapDelta,Time,DriverNumber,LapTime,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,FreshTyre,LapStartTime,LapStartDate,TrackStatus,Deleted,DeletedReason,FastF1Generated,IsAccurate,Location,SessionType
2023,3,Australian Grand Prix,ALO,Aston Martin,15.0,2.0,3.0,HARD,2,7.0,15.909090909090908,83.008,83.424,-0.416000000000011,83.35533333333333,83.60620000000002,28.878,18.57,35.56,80.38461538461539,80.35530769230769,28.846153846153843,37.0,52.0,32.5,18.1,51.0,1018.2,False,1.0,82.26,-0.7479999999999905,0 days 01:44:15.347000,14,0 days 00:01:23.008000,,,0 days 00:00:28.878000,0 days 00:00:18.570000,0 days 00:00:35.560000,0 days 01:43:21.251000,0 days 01:43:39.821000,0 days 01:44:15.381000,270.0,292.0,288.0,292.0,False,True,0 days 01:42:52.339000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,16.0,2.0,3.0,HARD,2,8.0,18.181818181818183,82.26,83.008,-0.7479999999999905,82.89733333333334,83.1294,28.583,18.51,35.167,78.26923076923077,79.67711538461539,30.76923076923077,36.0,52.0,32.5,18.0,51.0,1018.4,False,1.1,82.261,0.000999999999990564,0 days 01:45:37.607000,14,0 days 00:01:22.260000,,,0 days 00:00:28.583000,0 days 00:00:18.510000,0 days 00:00:35.167000,0 days 01:44:43.964000,0 days 01:45:02.474000,0 days 01:45:37.641000,275.0,294.0,298.0,292.0,True,True,0 days 01:44:15.347000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,17.0,2.0,3.0,HARD,2,9.0,20.454545454545457,82.261,82.26,0.000999999999990564,82.50966666666666,82.9174,28.576,18.306,35.379,76.15384615384615,79.74792307692307,32.69230769230769,35.0,52.0,32.1,17.9,50.0,1018.4,False,0.8,82.913,0.652000000000001,0 days 01:46:59.868000,14,0 days 00:01:22.261000,,,0 days 00:00:28.576000,0 days 00:00:18.306000,0 days 00:00:35.379000,0 days 01:46:06.217000,0 days 01:46:24.523000,0 days 01:46:59.902000,273.0,307.0,298.0,308.0,False,True,0 days 01:45:37.607000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,20.0,2.0,3.0,HARD,2,12.0,27.27272727272727,82.913,82.261,0.652000000000001,82.478,82.7732,28.684,18.456,35.773,69.8076923076923,80.60934615384615,38.46153846153847,32.0,52.0,32.0,17.9,51.0,1018.4,False,1.8,82.921,0.008000000000009777,0 days 01:51:46.388000,14,0 days 00:01:22.913000,,,0 days 00:00:28.684000,0 days 00:00:18.456000,0 days 00:00:35.773000,0 days 01:50:52.193000,0 days 01:51:10.649000,0 days 01:51:46.422000,276.0,295.0,289.0,302.0,False,True,0 days 01:50:23.475000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,21.0,2.0,3.0,HARD,2,13.0,29.545454545454547,82.921,82.913,0.008000000000009777,82.69833333333332,82.6726,28.802,18.521,35.598,67.6923076923077,80.68715384615385,40.38461538461539,31.0,52.0,31.7,17.8,54.0,1018.2,False,0.8,83.054,0.13299999999999557,0 days 01:53:09.309000,14,0 days 00:01:22.921000,,,0 days 00:00:28.802000,0 days 00:00:18.521000,0 days 00:00:35.598000,0 days 01:52:15.224000,0 days 01:52:33.745000,0 days 01:53:09.343000,270.0,290.0,289.0,300.0,False,True,0 days 01:51:46.388000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,22.0,2.0,3.0,HARD,2,14.0,31.818181818181817,83.054,82.921,0.13299999999999557,82.96266666666668,82.68180000000001,28.857,18.5,35.697,65.57692307692308,80.88996153846153,42.30769230769231,30.0,52.0,31.7,17.9,54.0,1018.2,False,1.6,83.087,0.03300000000000125,0 days 01:54:32.363000,14,0 days 00:01:23.054000,,,0 days 00:00:28.857000,0 days 00:00:18.500000,0 days 00:00:35.697000,0 days 01:53:38.200000,0 days 01:53:56.700000,0 days 01:54:32.397000,270.0,291.0,288.0,293.0,False,True,0 days 01:53:09.309000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,23.0,2.0,3.0,HARD,2,15.0,34.090909090909086,83.087,83.054,0.03300000000000125,83.02066666666667,82.8472,28.794,18.582,35.711,63.46153846153845,80.99276923076924,44.230769230769226,29.0,52.0,31.7,17.8,53.0,1018.2,False,1.7,82.885,-0.20199999999999818,0 days 01:55:55.450000,14,0 days 00:01:23.087000,,,0 days 00:00:28.794000,0 days 00:00:18.582000,0 days 00:00:35.711000,0 days 01:55:01.191000,0 days 01:55:19.773000,0 days 01:55:55.484000,270.0,289.0,289.0,292.0,False,True,0 days 01:54:32.363000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,24.0,2.0,3.0,HARD,2,16.0,36.36363636363637,82.885,83.087,-0.20199999999999818,83.00866666666667,82.97200000000001,28.801,18.49,35.594,61.34615384615385,80.86057692307693,46.15384615384615,28.0,52.0,31.7,17.7,55.0,1018.2,False,1.5,82.934,0.04899999999999238,0 days 01:57:18.335000,14,0 days 00:01:22.885000,,,0 days 00:00:28.801000,0 days 00:00:18.490000,0 days 00:00:35.594000,0 days 01:56:24.285000,0 days 01:56:42.775000,0 days 01:57:18.369000,270.0,291.0,289.0,291.0,False,True,0 days 01:55:55.450000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,25.0,2.0,3.0,HARD,2,17.0,38.63636363636363,82.934,82.885,0.04899999999999238,82.96866666666666,82.9762,28.899,18.52,35.515,59.230769230769226,80.97938461538462,48.07692307692308,27.0,52.0,31.4,17.8,53.0,1018.2,False,1.7,82.325,-0.6089999999999947,0 days 01:58:41.269000,14,0 days 00:01:22.934000,,,0 days 00:00:28.899000,0 days 00:00:18.520000,0 days 00:00:35.515000,0 days 01:57:47.268000,0 days 01:58:05.788000,0 days 01:58:41.303000,270.0,290.0,289.0,292.0,False,True,0 days 01:57:18.335000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,26.0,2.0,3.0,HARD,2,18.0,40.909090909090914,82.325,82.934,-0.6089999999999947,82.71466666666667,82.857,28.606,18.447,35.272,57.115384615384606,80.44019230769231,50.0,26.0,52.0,31.4,17.7,52.0,1018.2,False,1.0,82.354,0.028999999999996362,0 days 02:00:03.594000,14,0 days 00:01:22.325000,,,0 days 00:00:28.606000,0 days 00:00:18.447000,0 days 00:00:35.272000,0 days 01:59:09.909000,0 days 01:59:28.356000,0 days 02:00:03.628000,274.0,291.0,288.0,289.0,False,True,0 days 01:58:41.269000,,1,False,,False,True,Melbourne,R
